Compound,Source (ICSD ID or reference),A,A Oxidation State,B, B Oxidation State,B',B' Oxidation State,X,X Oxidation State,A Radius,B Radius,B' Radius,X Radius
AgCoF3,"Acta Cryst B 64, 702-707 (2008)",Ag,1,Co,2,Co,2,F,-1,1.22,0.65,0.65,1.33
AgCuF3,"Acta Cryst B 64, 702-707 (2008)",Ag,1,Cu,2,Cu,2,F,-1,1.22,0.73,0.73,1.33
AgMgF3,"Acta Cryst B 64, 702-707 (2008)",Ag,1,Mg,2,Mg,2,F,-1,1.22,0.72,0.72,1.33
AgMnF3,"Acta Cryst B 64, 702-707 (2008)",Ag,1,Mn,2,Mn,2,F,-1,1.22,0.67,0.67,1.33
AgNbO3,55643,Ag,1,Nb,5,Nb,5,O,-2,1.22,0.64,0.64,1.4
AgNiF3,"Acta Cryst B 64, 702-707 (2008)",Ag,1,Ni,2,Ni,2,F,-1,1.22,0.69,0.69,1.33
AgSbO3,"J Alloy and Compounds, 372, 40-48 (2008)",Ag,1,Sb,5,Sb,5,O,-2,1.22,0.6,0.6,1.4
AgTaO3,40830,Ag,1,Ta,5,Ta,5,O,-2,1.22,0.64,0.64,1.4
AgVO3,"J Alloy and Compounds, 372, 40-48 (2008)",Ag,1,V,5,V,5,O,-2,1.22,0.54,0.54,1.4
AgZnF3,28950,Ag,1,Zn,2,Zn,2,F,-1,1.22,0.74,0.74,1.33
BaAmO3,61317,Ba,2,Am,4,Am,4,O,-2,1.61,0.85,0.85,1.4
BaCeO3,88590,Ba,2,Ce,4,Ce,4,O,-2,1.61,0.87,0.87,1.4
BaFeO3,28918,Ba,2,Fe,4,Fe,4,F,-2,1.61,0.585,0.585,
BaHfO3,"J Alloy and Compounds, 372, 40-48 (2008)",Ba,2,Hf,4,Hf,4,O,-2,1.61,0.71,0.71,1.4
BaIrO3,248378,Ba,2,Ir,4,Ir,4,O,-2,1.61,0.625,0.625,1.4
BaMoO3,43799,Ba,2,Mo,4,Mo,4,O,-2,1.61,0.65,0.65,1.4
BaNbO3,50275,Ba,2,Nb,4,Nb,4,O,-2,1.61,0.68,0.68,1.4
BaNpO3,61316,Ba,2,Np,4,Np,4,O,-2,1.61,0.87,0.87,1.4
BaOsO3,237730,Ba,2,Os,4,Os,4,O,-2,1.61,0.63,0.63,1.4
BaPbO3,51656,Ba,2,Pb,4,Pb,4,O,-2,1.61,0.775,0.775,1.4
BaPrO3,163752,Ba,2,Pr,4,Pr,4,O,-2,1.61,0.85,0.85,1.4
BaPuO3,43768,Ba,2,Pu,4,Pu,4,O,-2,1.61,0.86,0.86,1.4
BaSnO3,27049,Ba,2,Sn,4,Sn,4,O,-2,1.61,0.69,0.69,1.4
BaTbO3,86736,Ba,2,Tb,4,Tb,4,O,-2,1.61,0.76,0.76,1.4
BaThO3,29110,Ba,2,Th,4,Th,4,O,-2,1.61,0.94,0.94,1.4
BaUO3,77627,Ba,2,U,4,U,4,O,-2,1.61,0.89,0.89,1.4
BaZrO3,190881,Ba,2,Zr,4,Zr,4,O,-2,1.61,0.72,0.72,1.4
BiAlO3,171708,Bi,3,Al,3,Al,3,O,-2,1.03,0.535,0.535,1.4
BiCoO3,247467,Bi,3,Co,3,Co,3,O,-2,1.03,0.61,0.61,1.4
BiCrO3,174403,Bi,3,Cr,3,Cr,3,O,-2,1.03,0.615,0.615,1.4
BiFeO3,162895,Bi,3,Fe,3,Fe,3,O,-2,1.03,0.55,0.55,1.4
BiInO3,171757,Bi,3,In,3,In,3,O,-2,1.03,0.8,0.8,1.4
BiMnO3,238293,Bi,3,Mn,3,Mn,3,O,-2,1.03,0.645,0.645,1.4
BiRhO3,108996,Bi,3,Rh,3,Rh,3,O,-2,1.03,0.665,0.665,1.4
CaCeO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Ca,2,Ce,4,Ce,4,O,-2,1.34,0.87,0.87,1.4
CaCrO3,245840,Ca,2,Cr,4,Cr,4,O,-2,1.34,0.55,0.55,1.4
CaFeO3,248483,Ca,2,Fe,4,Fe,4,O,-2,1.34,0.585,0.585,1.4
CaMoO3,172790,Ca,2,Mo,4,Mo,4,O,-2,1.34,0.65,0.65,1.4
CaNbO3,85569,Ca,2,Nb,4,Nb,4,O,-2,1.34,0.68,0.68,1.4
CaOsO3,237732,Ca,2,Os,4,Os,4,O,-2,1.34,0.63,0.63,1.4
CaPbO3,87825,Ca,2,Pb,4,Pb,4,O,-2,1.34,0.775,0.775,1.4
CaRuO3,69359,Ca,2,Ru,4,Ru,4,O,-2,1.34,0.62,0.62,1.4
CaTcO3,261341,Ca,2,Tc,4,Tc,4,O,-2,1.34,0.645,0.645,1.4
CaThO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Ca,2,Th,4,Th,4,O,-2,1.34,0.94,0.94,1.4
CaTiO3,185443,Ca,2,Ti,4,Ti,4,O,-2,1.34,0.605,0.605,1.4
CaUO3,"J Alloy and Compounds, 372, 40-48 (2008)",Ca,2,U,4,U,4,O,-2,1.34,0.89,0.89,1.4
CaVO3,81056,Ca,2,V,4,V,4,O,-2,1.34,0.58,0.58,1.4
CdCeO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Cd,2,Ce,4,Ce,4,O,-2,1.31,0.87,0.87,1.4
CdTcO3,180009,Cd,2,Tc,4,Tc,4,O,-2,1.31,0.645,0.645,1.4
CdZrO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Cd,2,Zr,4,Zr,4,O,-2,1.31,0.72,0.72,1.4
CeAlO3,245266,Ce,3,Al,3,Al,3,O,-2,1.34,0.535,0.535,1.4
CeCrO3,28931,Ce,3,Cr,3,Cr,3,O,-2,1.34,0.615,0.615,1.4
CeFeO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Ce,3,Fe,3,Fe,3,O,-2,1.34,0.55,0.55,1.4
CeGaO3,76048,Ce,3,Ga,3,Ga,3,O,-2,1.34,0.62,0.62,1.4
CeScO3,195596,Ce,3,Sc,3,Sc,3,O,-2,1.34,0.745,0.745,1.4
CeScS3,622042,Ce,3,Sc,3,Sc,3,S,-2,1.34,0.745,0.745,1.84
CeVO3,162748,Ce,3,V,3,V,3,O,-2,1.34,0.64,0.64,1.4
CrBiO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Cr,3,Bi,3,Bi,3,O,-2,0.615,1.03,1.03,1.4
CsCaBr3,77242,Cs,1,Ca,2,Ca,2,Br,-1,1.88,1,1,1.96
CsCaCl3,"Acta Cryst B 64, 702-707 (2008)",Cs,1,Ca,2,Ca,2,Cl,-1,1.88,1,1,1.81
CsCaF3,45309,Cs,1,Ca,2,Ca,2,F,-1,1.88,1,1,1.33
CsCdCl3,24484,Cs,1,Cd,2,Cd,2,Cl,-1,1.88,0.95,0.95,1.81
CsCdF3,49582,Cs,1,Cd,2,Cd,2,F,-1,1.88,0.95,0.95,1.33
CsDyBr3,300285,Cs,1,Dy,2,Dy,2,Br,-1,1.88,1.07,1.07,1.96
CsDyI3,300286,Cs,1,Dy,2,Dy,2,I,-1,1.88,1.07,1.07,2.2
CsEuBr3,172892,Cs,1,Eu,2,Eu,2,Br,-1,1.88,1.17,1.17,1.96
CsEuCl3,31463,Cs,1,Eu,2,Eu,2,Cl,-1,1.88,1.17,1.17,1.81
CsEuF3,49577,Cs,1,Eu,2,Eu,2,F,-1,1.88,1.17,1.17,1.33
CsFeF3,49583,Cs,1,Fe,2,Fe,2,F,-1,1.88,0.61,0.61,1.33
CsGeBr3,80320,Cs,1,Ge,2,Ge,2,Br,-1,1.88,0.73,0.73,1.96
CsHgF3,15168,Cs,1,Hg,2,Hg,2,F,-1,1.88,1.02,1.02,1.33
CsIO3,33665,Cs,1,I,5,I,5,O,-2,1.88,0.95,0.95,1.4
CsMgF3,49584,Cs,1,Mg,2,Mg,2,F,-1,1.88,0.72,0.72,1.33
CsPbBr3,109295,Cs,1,Pb,2,Pb,2,Br,-1,1.88,1.19,1.19,1.96
CsPbCl3,109294,Cs,1,Pb,2,Pb,2,Cl,-1,1.88,1.19,1.19,1.81
CsPbF3,93438,Cs,1,Pb,2,Pb,2,F,-1,1.88,1.19,1.19,1.33
CsPbI3,161481,Cs,1,Pb,2,Pb,2,I,-1,1.88,1.19,1.19,2.2
CsSrCl3,"Acta Cryst B 64, 702-707 (2008)",Cs,1,Sr,2,Sr,2,Cl,-1,1.88,1.18,1.18,1.81
CsSrF3,49578,Cs,1,Sr,2,Sr,2,F,-1,1.88,1.18,1.18,1.33
CsThO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Cd,2,Th,4,Th,4,O,-2,1.31,0.94,0.94,1.4
CsTmCl3,31460,Cs,1,Tm,2,Tm,2,Cl,-1,1.88,1.03,1.03,1.81
CsYbBr3,77243,Cs,1,Yb,2,Yb,2,Br,-1,1.88,1.02,1.02,1.96
CsYbCl3,31461,Cs,1,Yb,2,Yb,2,Cl,-1,1.88,1.02,1.02,1.81
CsYbF3,49579,Cs,1,Yb,2,Yb,2,F,-1,1.88,1.02,1.02,1.33
CsYbI3,72342,Cs,1,Yb,2,Yb,2,I,-1,1.88,1.02,1.02,2.2
CsZnF3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Cs,1,Zn,2,Zn,2,F,-1,1.88,0.74,0.74,1.33
CuTaO3,164934,Cu,1,Ta,5,Ta,5,O,-2,0.46,0.64,0.64,1.4
DyAlO3,188422,Dy,3,Al,3,Al,3,O,-2,0.912,0.535,0.535,1.4
DyCoO3,23658,Dy,3,Co,3,Co,3,O,-2,0.912,0.61,0.61,1.4
DyCrO3,16505,Dy,3,Cr,3,Cr,3,O,-2,0.912,0.615,0.615,1.4
DyFeO3,27280,Dy,3,Fe,3,Fe,3,O,-2,0.912,0.55,0.55,1.4
DyGaO3,429061,Dy,3,Ga,3,Ga,3,O,-2,0.912,0.62,0.62,1.4
DyMnO3,91711,Dy,3,Mn,3,Mn,3,O,-2,0.912,0.645,0.645,1.4
DyNiO3,162114,Dy,3,Ni,3,Ni,3,O,-2,0.912,0.56,0.56,1.4
DyScO3,99545,Dy,3,Sc,3,Sc,3,O,-2,0.912,0.745,0.745,1.4
DyScS3,630206,Dy,3,Sc,3,Sc,3,S,-2,0.912,0.745,0.745,1.84
DyVO3,40392,Dy,3,V,3,V,3,O,-2,0.912,0.64,0.64,1.4
ErAlO3,"J Alloy and Compounds, 372, 40-48 (2008)",Er,3,Al,3,Al,3,O,-2,0.89,0.535,0.535,1.4
ErCoO3,172049,Er,3,Co,3,Co,3,O,-2,0.89,0.61,0.61,1.4
ErCrO3,28487,Er,3,Cr,3,Cr,3,O,-2,0.89,0.615,0.615,1.4
ErFeO3,16782,Er,3,Fe,3,Fe,3,O,-2,0.89,0.55,0.55,1.4
ErMnO3,159309,Er,3,Mn,3,Mn,3,O,-2,0.89,0.645,0.645,1.4
ErNiO3,191795,Er,3,Ni,3,Ni,3,O,-2,0.89,0.56,0.56,1.4
ErScS3,631072,Er,3,Sc,3,Sc,3,S,-2,0.89,0.745,0.745,1.84
ErVO3,40393,Er,3,V,3,V,3,O,-2,0.89,0.64,0.64,1.4
EuAlO3,109353,Eu,3,Al,3,Al,3,O,-2,0.947,0.535,0.535,1.4
EuCrO3,251085,Eu,3,Cr,3,Cr,3,O,-2,0.947,0.615,0.615,1.4
EuFeO3,27277,Eu,3,Fe,3,Fe,3,O,-2,0.947,0.55,0.55,1.4
EuGaO3,"J Alloy and Compounds, 372, 40-48 (2008)",Eu,3,Ga,3,Ga,3,O,-2,0.947,0.62,0.62,1.4
EuMnO3,95492,Eu,3,Mn,3,Mn,3,O,-2,0.947,0.645,0.645,1.4
EuNiO3,80400,Eu,3,Ni,3,Ni,3,O,-2,0.947,0.56,0.56,1.4
EuRhO3,172351,Eu,3,Rh,3,Rh,3,O,-2,0.947,0.665,0.665,1.4
EuScO3,4128,Eu,3,Sc,3,Sc,3,O,-2,0.947,0.745,0.745,1.4
EuTiO3,290422,Eu,3,Ti,3,Ti,3,O,-2,0.947,0.67,0.67,1.4
EuZrO3,174198,Eu,2,Zr,4,Zr,4,O,-2,1.17,0.72,0.72,1.4
FeBiO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Fe,3,Bi,3,Bi,3,O,-2,0.645,1.03,1.03,1.4
FeZrO3,247122,Fe,2,Zr,4,Zr,4,O,-2,0.78,0.72,0.72,1.4
GdAlO3,59848,Gd,3,Al,3,Al,3,O,-2,0.938,0.535,0.535,1.4
GdCoO3,45153,Gd,3,Co,3,Co,3,O,-2,0.938,0.61,0.61,1.4
GdCrO3,9985,Gd,3,Cr,3,Cr,3,O,-2,0.938,0.615,0.615,1.4
GdFeO3,23823,Gd,3,Fe,3,Fe,3,O,-2,0.938,0.55,0.55,1.4
GdGaO3,492,Gd,3,Ga,3,Ga,3,O,-2,0.938,0.62,0.62,1.4
GdMnO3,95493,Gd,3,Mn,3,Mn,3,O,-2,0.938,0.645,0.645,1.4
GdNiO3,88040,Gd,3,Ni,3,Ni,3,O,-2,0.938,0.56,0.56,1.4
GdScO3,65513,Gd,3,Sc,3,Sc,3,O,-2,0.938,0.745,0.745,1.4
GdScS3,636338,Gd,3,Sc,3,Sc,3,S,-2,0.938,0.745,0.745,1.84
GdTiO3,8149,Gd,3,Ti,3,Ti,3,O,-2,0.938,0.67,0.67,1.4
GdVO3,40391,Gd,3,V,3,V,3,O,-2,0.938,0.64,0.64,1.4
HgSnO3,260029,Hg,2,Sn,4,Sn,4,O,-2,0.69,0.69,0.69,1.4
HgTiO3,19005,Hg,2,Ti,4,Ti,4,O,-2,0.69,0.605,0.605,1.4
HoAlO3,1236,Ho,3,Al,3,Al,3,O,-2,0.901,0.535,0.535,1.4
HoCoO3,23659,Ho,3,Co,3,Co,3,O,-2,0.901,0.61,0.61,1.4
HoCrO3,236371,Ho,3,Cr,3,Cr,3,O,-2,0.901,0.615,0.615,1.4
HoFeO3,27281,Ho,3,Fe,3,Fe,3,O,-2,0.901,0.55,0.55,1.4
HoGaO3,420711,Ho,3,Ga,3,Ga,3,O,-2,0.901,0.62,0.62,1.4
HoNiO3,191793,Ho,3,Ni,3,Ni,3,O,-2,0.901,0.56,0.56,1.4
HoScO3,99546,Ho,3,Sc,3,Sc,3,O,-2,0.901,0.745,0.745,1.4
HoScS3,639667,Ho,3,Sc,3,Sc,3,S,-2,0.901,0.745,0.745,1.84
HoVO3,10018,Ho,3,V,3,V,3,O,-2,0.901,0.64,0.64,1.4
InRhO3,237351,In,3,Rh,3,Rh,3,O,-2,0.8,0.665,0.665,1.4
KBiO3,"J Alloy and Compounds, 372, 40-48 (2008)",K,1,Bi,5,Bi,5,O,-2,1.64,0.76,0.76,1.4
KCaCl3,"Acta Cryst B 64, 702-707 (2008)",K,1,Ca,2,Ca,2,Cl,-1,1.64,1,1,1.81
KCaF3,154073,K,1,Ca,2,Ca,2,F,-1,1.64,1,1,1.33
KCdCl3,"Acta Cryst B 64, 702-707 (2008)",K,1,Cd,2,Cd,2,Cl,-1,1.64,0.95,0.95,1.81
KCdF3,44788,K,1,Cd,2,Cd,2,F,-1,1.64,0.95,0.95,1.33
KCoF3,15246,K,1,Co,2,Co,2,F,-1,1.64,0.65,0.65,1.33
KCrF3,27690,K,1,Cr,2,Cr,2,F,-1,1.64,0.73,0.73,1.33
KCuF3,27689,K,1,Cu,2,Cu,2,F,-1,1.64,0.73,0.73,1.33
KFeCl3,"Acta Cryst B 64, 702-707 (2008)",K,1,Fe,2,Fe,2,Cl,-1,1.64,0.61,0.61,1.81
KFeF3,15424,K,1,Fe,2,Fe,2,F,-1,1.64,0.61,0.61,1.33
KHgF3,15170,K,1,Hg,2,Hg,2,F,-1,1.64,1.02,1.02,1.33
KIO3,"J Alloy and Compounds, 372, 40-48 (2008)",K,1,I,5,I,5,O,-2,1.64,0.95,0.95,1.4
KMgF3,28949,K,1,Mg,2,Mg,2,F,-1,1.64,0.72,0.72,1.33
KMnCl3,32710,K,1,Mn,2,Mn,2,Cl,-1,1.64,0.67,0.67,1.81
KMnF3,75412,K,1,Mn,2,Mn,2,F,-1,1.64,0.67,0.67,1.33
KNiF3,15426,K,1,Ni,2,Ni,2,F,-1,1.64,0.69,0.69,1.33
KTaO3,39673,K,1,Ta,5,Ta,5,O,-2,1.64,0.64,0.64,1.4
KUO3,71241,K,1,U,5,U,5,O,-2,1.64,0.76,0.76,1.4
KVF3,28145,K,1,V,2,V,2,F,-1,1.64,0.79,0.79,1.33
KZnF3,15427,K,1,Zn,2,Zn,2,F,-1,1.64,0.74,0.74,1.33
LaAlO3,180175,La,3,Al,3,Al,3,O,-2,1.36,0.535,0.535,1.4
LaCoO3,164459,La,3,Co,3,Co,3,O,-2,1.36,0.61,0.61,1.4
LaCrO3,165054,La,3,Cr,3,Cr,3,O,-2,1.36,0.615,0.615,1.4
LaCuO3,9428,La,3,Cu,3,Cu,3,O,-2,1.36,0.54,0.54,1.4
LaErO3,16237,La,3,Er,3,Er,3,O,-2,1.36,0.89,0.89,1.4
LaFeO3,164083,La,3,Fe,3,Fe,3,O,-2,1.36,0.55,0.55,1.4
LaGaO3,153307,La,3,Ga,3,Ga,3,O,-2,1.36,0.62,0.62,1.4
LaHoO3,189420,La,3,Ho,3,Ho,3,O,-2,1.36,0.901,0.901,1.4
LaInO3,281549,La,3,In,3,In,3,O,-2,1.36,0.8,0.8,1.4
LaLuO3,51449,La,3,Lu,3,Lu,3,O,-2,1.36,0.861,0.861,1.4
LaLuS3,641392,La,3,Lu,3,Lu,3,S,-2,1.36,0.861,0.861,1.84
LaMnO3,185279,La,3,Mn,3,Mn,3,O,-2,1.36,0.645,0.645,1.4
LaNiO3,67714,La,3,Ni,3,Ni,3,O,-2,1.36,0.56,0.56,1.4
LaPdO3,93099,La,3,Pd,3,Pd,3,O,-2,1.36,0.76,0.76,1.4
LaRhO3,172347,La,3,Rh,3,Rh,3,O,-2,1.36,0.665,0.665,1.4
LaRuO3,75569,La,3,Ru,3,Ru,3,O,-2,1.36,0.68,0.68,1.4
LaScO3,99538,La,3,Sc,3,Sc,3,O,-2,1.36,0.745,0.745,1.4
LaScS3,641844,La,3,Sc,3,Sc,3,S,-2,1.36,0.745,0.745,1.84
LaTiO3,28908,La,3,Ti,3,Ti,3,O,-2,1.36,0.67,0.67,1.4
LaTmO3,419665,La,3,Tm,3,Tm,3,O,-2,1.36,0.88,0.88,1.4
LaVO3,185831,La,3,V,3,V,3,O,-2,1.36,0.64,0.64,1.4
LaYbO3,189421,La,3,Yb,3,Yb,3,O,-2,1.36,0.868,0.868,1.4
LaYbS3,641879,La,3,Yb,3,Yb,3,S,-2,1.36,0.868,0.868,1.84
LaYO3,419666,La,3,Y,3,Y,3,O,-2,1.36,0.9,0.9,1.4
LiBaF3,45310,Ba,2,Li,1,Li,1,F,-1,1.61,0.76,0.76,1.33
LiReO3,35012,Li,1,Re,5,Re,5,O,-2,0.76,0.58,0.58,1.4
LuAlO3,"J Alloy and Compounds, 372, 40-48 (2008)",Lu,3,Al,3,Al,3,O,-2,0.861,0.535,0.535,1.4
LuCoO3,172052,Lu,3,Co,3,Co,3,O,-2,0.861,0.61,0.61,1.4
LuCrO3,251093,Lu,3,Cr,3,Cr,3,O,-2,0.861,0.615,0.615,1.4
LuFeO3,27285,Lu,3,Fe,3,Fe,3,O,-2,0.861,0.55,0.55,1.4
LuMnO3,160376,Lu,3,Mn,3,Mn,3,O,-2,0.861,0.645,0.645,1.4
LuNiO3,191796,Lu,3,Ni,3,Ni,3,O,-2,0.861,0.56,0.56,1.4
LuRhO3,188152,Lu,3,Rh,3,Rh,3,O,-2,0.861,0.665,0.665,1.4
LuVO3,185830,Lu,3,V,3,V,3,O,-2,0.861,0.64,0.64,1.4
MgCeO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Mg,2,Ce,4,Ce,4,O,-2,0.72,0.87,0.87,1.4
MnVO3,185418,Mn,2,V,4,V,4,O,-2,0.83,0.58,0.58,1.4
NaCrF3,"Acta Cryst B 64, 702-707 (2008)",Na,1,Cr,2,Cr,2,F,-1,1.39,0.73,0.73,1.33
NaMnF3,15621,Na,1,Mn,2,Mn,2,F,-1,1.39,0.67,0.67,1.33
NaUO3,15136,Na,1,U,5,U,5,O,-2,1.39,0.76,0.76,1.4
NaVF3,60611,Na,1,V,2,V,2,F,-1,1.39,0.79,0.79,1.33
NaVO3,"J Alloy and Compounds, 372, 40-48 (2008)",Na,1,V,5,V,5,O,-2,1.39,0.54,0.54,1.4
NaWO3,28343,Na,1,W,5,W,5,O,-2,1.39,0.62,0.62,1.4
NaZnF3,69349,Na,1,Zn,2,Zn,2,F,-1,1.39,0.74,0.74,1.33
NdAlO3,35550,Nd,3,Al,3,Al,3,O,-2,1.27,0.535,0.535,1.4
NdCoO3,164821,Nd,3,Co,3,Co,3,O,-2,1.27,0.61,0.61,1.4
NdCrO3,28933,Nd,3,Cr,3,Cr,3,O,-2,1.27,0.615,0.615,1.4
NdFeO3,27275,Nd,3,Fe,3,Fe,3,O,-2,1.27,0.55,0.55,1.4
NdGaO3,79633,Nd,3,Ga,3,Ga,3,O,-2,1.27,0.62,0.62,1.4
NdInO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Nd,3,In,3,In,3,O,-2,1.27,0.8,0.8,1.4
NdMnO3,15719,Nd,3,Mn,3,Mn,3,O,-2,1.27,0.645,0.645,1.4
NdNiO3,416212,Nd,3,Ni,3,Ni,3,O,-2,1.27,0.56,0.56,1.4
NdRhO3,172349,Nd,3,Rh,3,Rh,3,O,-2,1.27,0.665,0.665,1.4
NdScO3,99540,Nd,3,Sc,3,Sc,3,O,-2,1.27,0.745,0.745,1.4
NdScS3,645859,Nd,3,Sc,3,Sc,3,S,-2,1.27,0.745,0.745,1.84
NdTiO3,82008,Nd,3,Ti,3,Ti,3,O,-2,1.27,0.67,0.67,1.4
NdVO3,185834,Nd,3,V,3,V,3,O,-2,1.27,0.64,0.64,1.4
PbCeO3,"J Alloy and Compounds, 372, 40-48 (2008)",Pb,2,Ce,4,Ce,4,O,-2,1.49,0.87,0.87,1.4
PbCrO3,160196,Pb,2,Cr,4,Cr,4,O,-2,1.49,0.55,0.55,1.4
PbHfO3,33194,Pb,2,Hf,4,Hf,4,O,-2,1.49,0.71,0.71,1.4
PbSnO3,"Galasso, F. S. ,Structure and properties of inorganic solids (1970)",Pb,2,Sn,4,Sn,4,O,-2,1.49,0.69,0.69,1.4
PbVO3,240256,Pb,2,V,4,V,4,O,-2,1.49,0.58,0.58,1.4
PbZrO3,31154,Pb,2,Zr,4,Zr,4,O,-2,1.49,0.72,0.72,1.4
PrAlO3,35549,Pr,3,Al,3,Al,3,O,-2,0.99,0.535,0.535,1.4
PrCoO3,164817,Pr,3,Co,3,Co,3,O,-2,0.99,0.61,0.61,1.4
PrCrO3,251097,Pr,3,Cr,3,Cr,3,O,-2,0.99,0.615,0.615,1.4
PrFeO3,27274,Pr,3,Fe,3,Fe,3,O,-2,0.99,0.55,0.55,1.4
PrGaO3,76049,Pr,3,Ga,3,Ga,3,O,-2,0.99,0.62,0.62,1.4
PrInO3,238839,Pr,3,In,3,In,3,O,-2,0.99,0.8,0.8,1.4
PrLuO3,50758,Pr,3,Lu,3,Lu,3,O,-2,0.99,0.861,0.861,1.4
PrMnO3,15718,Pr,3,Mn,3,Mn,3,O,-2,0.99,0.645,0.645,1.4
PrNiO3,246701,Pr,3,Ni,3,Ni,3,O,-2,0.99,0.56,0.56,1.4
PrRhO3,172348,Pr,3,Rh,3,Rh,3,O,-2,0.99,0.665,0.665,1.4
PrRuO3,75570,Pr,3,Ru,3,Ru,3,O,-2,0.99,0.68,0.68,1.4
PrScO3,99539,Pr,3,Sc,3,Sc,3,O,-2,0.99,0.745,0.745,1.4
PrScS3,649276,Pr,3,Sc,3,Sc,3,S,-2,0.99,0.745,0.745,1.84
